,Order,File_Type,SKU_number,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice,SoldFlag
25677,26249,Historical,244273,D,6,1,889773,204.95,2011,86,111.31,8.85,1
3987,4192,Historical,915014,D,11,1,1347421,63.08,2009,22,139.63,45.37,0
23535,24060,Historical,804164,D,3,1,1056019,72.95,2007,61,64.98,21.04,1
11872,12200,Historical,241540,D,4,1,245626,80.95,2003,47,93.85,23.94,1
44678,50535,Historical,294552,S,0,0,325306,49.0,2005,31,153.97,34.5,0
1317,1326,Historical,2042529,D,18,1,4496558,67.95,2009,10,80.88,53.24,0
4202,4412,Historical,1586969,D,0,0,1230486,37.75,2006,61,38.97,22.55,0
67378,75262,Historical,210944,S,1,0,840083,26.95,2005,17,14.52,95.16,0
15645,16035,Historical,129478,D,7,1,522477,76.95,2011,98,53.79,22.99,0
64762,72276,Historical,145025,S,0,0,127075,162.0,2004,48,65.81,197.14,0
40335,45201,Historical,876892,S,6,1,1227320,74.6,2013,8,96.93,65.66,0
48173,54083,Historical,196270,S,2,1,1313058,45.0,2009,23,44.0,42.71,0
21819,22321,Historical,607311,D,16,1,1092542,164.8,2004,62,66.54,22.99,1
68669,76758,Historical,108561,S,1,0,1572010,43.82,2003,28,96.43,43.71,0
7566,7812,Historical,621903,D,3,1,1157475,128.87,2012,24,49.4,10.02,0
15952,16344,Historical,224695,D,3,1,24410,180.95,2012,87,127.98,59.34,0
7886,8139,Historical,204161,D,4,1,371222,94.99,2007,42,47.63,83.15,1
31669,32365,Historical,618919,D,5,1,484812,99.98,2012,104,67.76,42.04,0
18290,18717,Historical,550002,D,1,0,1033327,40.77,2003,12,0.0,0.0,0
7650,7896,Historical,135650,D,2,1,1516562,49.95,2009,33,21.91,4.79,0
71112,79562,Historical,649478,S,2,1,388055,53.8,2013,16,28.35,29.0,0
5906,6136,Historical,860823,D,13,1,529929,170.13,2012,39,116.93,123.98,0
14186,14547,Historical,121366,D,2,1,262843,52.8,2010,55,42.93,87.87,1
44826,50684,Historical,2561325,S,3,1,1713517,190.0,1985,28,37.48,19.7,0
1176,1184,Historical,112761,D,3,1,2701212,135.0,2003,19,10.14,60.95,0
1719,1805,Historical,609384,D,3,1,3726283,91.95,1998,21,43.06,13.99,0
31816,32518,Historical,897921,D,1,0,5124528,65.95,1997,16,96.7,38.49,0
6312,6545,Historical,57997,D,4,1,680035,183.0,2003,38,143.99,98.13,1
70968,79408,Historical,2010366,S,28,1,1745651,268.25,2012,15,126.74,76.27,0
32579,33305,Historical,482067,D,4,1,77991,50.0,2010,122,42.66,22.44,0
49757,55693,Historical,632039,S,0,0,283540,79.95,2013,24,0.0,62.53,0
43196,49039,Historical,110604,S,5,1,332866,57.97,2009,110,128.95,35.49,1
43616,49466,Historical,313862,S,4,1,2171548,86.67,2004,35,46.35,12.21,1
66149,73870,Historical,142930,S,5,1,641774,130.0,2004,42,52.06,54.79,0
25061,25618,Historical,3605771,D,1,0,635031,59.95,2001,24,0.0,24.92,1
3904,4107,Historical,142187,D,2,1,17611,83.98,2012,97,61.19,24.59,1
74647,83595,Historical,635674,S,3,1,880611,60.75,2012,14,0.0,48.97,0
94,99,Historical,109304,D,11,1,2151445,147.0,2008,38,78.8,52.85,0
26955,27546,Historical,600653,D,0,0,1595176,53.95,2010,27,53.98,20.98,0
58844,65572,Historical,132615,S,1,0,279853,118.6,2008,50,24.39,41.64,0
66221,73943,Historical,527902,S,2,1,1264214,200.95,2007,33,6.98,54.47,0
67458,75357,Historical,718075,S,1,0,87667,85.0,1999,127,0.0,15.09,0
779,787,Historical,817477,D,0,0,809270,15.95,1990,35,44.2,8.99,0
42526,48348,Historical,833001,S,4,1,2686516,100.0,2001,13,43.49,1295.75,0
13074,13424,Historical,531578,D,4,1,55272,95.0,2010,159,48.43,16.94,0
48849,54770,Historical,632148,S,0,0,420486,50.0,2012,34,21.97,29.96,0
75498,84555,Historical,133134,S,5,1,334492,99.8,2010,36,39.61,154.91,0
21257,21746,Historical,132670,D,11,1,276779,120.8,2008,27,99.95,24.98,1
3486,3657,Historical,225979,D,1,0,3328550,119.95,2007,14,68.59,151.86,0
62008,69157,Historical,634568,S,2,1,1352586,67.95,2004,29,12.98,31.1,0
68500,76568,Historical,625250,S,0,0,118797,126.7,2010,58,13.78,62.99,0
3961,4164,Historical,528418,D,10,1,631448,39.99,2011,31,0.0,0.0,1
70951,79388,Historical,526118,S,2,1,92333,26.95,2008,19,0.0,0.0,0
51436,57410,Historical,288314,S,3,1,699438,6.93,2011,109,28.78,4.13,0
23694,24219,Historical,542558,D,6,1,112158,17.99,2006,67,128.99,28.0,0
31302,31991,Historical,579619,D,0,0,2545781,56.95,2003,20,66.31,40.92,0
4062,4270,Historical,666489,D,1,0,1278977,113.95,2008,12,64.99,122.95,0
55553,61887,Historical,1441546,S,1,0,245986,174.5,2013,18,164.32,62.83,0
19822,20279,Historical,515840,D,2,1,579149,166.4,2011,99,78.99,22.97,0
21830,22332,Historical,110763,D,6,1,64563,53.97,2008,87,98.99,44.99,1
70785,79205,Historical,543237,S,2,1,1267203,45.0,2013,21,23.0,23.44,0
7574,7820,Historical,54781,D,6,1,78567,67.8,2002,93,69.28,29.99,1
7678,7926,Historical,874072,D,3,1,504687,272.17,2006,14,69.81,101.92,0
20183,20654,Historical,2254757,D,7,1,4439769,74.54,2010,37,0.0,52.1,0
10634,10943,Historical,298124,D,0,0,52012,40.5,2006,153,41.59,26.9,0
3833,4036,Historical,912675,D,3,1,1126447,46.52,2006,44,58.72,35.5,0
46839,52728,Historical,170159,S,1,0,527363,41.95,2011,67,24.49,13.99,0
25431,25995,Historical,121206,D,6,1,460271,74.6,2010,57,46.5,13.42,0
74202,83070,Historical,270782,S,5,1,101533,81.99,2011,64,45.74,53.93,0
7172,7410,Historical,58197,D,9,1,329641,271.0,2009,34,153.89,89.98,0
3946,4149,Historical,530013,D,2,1,1102826,0.0,2009,26,98.34,55.37,0
5744,5973,Historical,51632,D,3,1,482728,25.38,2005,44,31.07,23.73,0
63300,70615,Historical,132894,S,11,1,59055,122.8,2009,63,43.99,90.1,0
42807,48640,Historical,912554,S,0,0,125234,23.73,2003,36,34.99,23.28,0
45880,51755,Historical,165344,S,1,0,304643,36.95,2001,32,27.49,23.98,0
44861,50719,Historical,603035,S,1,0,847609,79.0,2004,29,40.79,45.93,0
20346,20818,Historical,118064,D,3,1,1689827,158.0,2007,118,101.49,11.98,1
52792,58822,Historical,765601,S,4,1,44722,0.0,2003,12,0.0,0.0,0
55277,61574,Historical,2031642,S,5,1,64599,24.99,2012,38,16.74,17.25,1
54637,60854,Historical,191818,S,6,1,1902596,112.75,1997,50,141.25,16.99,0
51732,57718,Historical,897882,S,3,1,4338428,149.95,2005,12,39.07,76.15,0
29019,29651,Historical,755199,D,2,1,1815872,160.0,2003,23,89.26,56.83,0
16006,16399,Historical,309098,D,8,1,36918,93.96,2012,103,93.65,26.97,0
15605,15995,Historical,704359,D,0,0,4475744,225.0,2009,17,53.99,32.98,0
33707,34463,Historical,592740,D,4,1,537065,33.99,2009,18,0.0,0.0,0
15955,16347,Historical,652501,D,1,0,112340,196.0,2012,14,0.0,0.0,0
63236,70542,Historical,595032,S,3,1,31962,87.0,2012,70,38.99,37.94,0
4773,4994,Historical,55402,D,6,1,198899,102.0,2010,54,69.29,45.36,0
67432,75330,Historical,128502,S,5,1,964269,60.0,1995,96,23.43,51.67,0
58681,65395,Historical,285758,S,2,1,478985,110.0,1999,21,3.99,111.74,0
22978,23497,Historical,224689,D,6,1,255695,92.95,2012,49,108.15,99.94,0
26414,26999,Historical,217288,D,3,1,1940879,38.0,2007,31,33.98,21.49,0
2662,2781,Historical,561696,D,1,0,1340825,110.0,2010,31,62.24,39.36,0
53045,59093,Historical,2091010,S,3,1,28193,99.95,2013,30,63.19,63.13,0
31552,32244,Historical,571496,D,1,0,577281,66.95,1992,54,32.75,12.95,0
18647,19080,Historical,285477,D,10,1,4143026,53.31,2007,11,27.5,7.94,0
67756,75714,Historical,2675349,S,2,1,1328065,53.4,1982,25,4.39,55.63,0
30605,31278,Historical,258065,D,2,1,2846827,100.0,2003,20,68.86,33.87,0
399,407,Historical,616344,D,6,1,2023284,185.95,2011,18,9.34,7.7,0
25498,26064,Historical,2698229,D,5,1,3986294,118.0,2003,10,43.98,58.04,0
68767,76865,Historical,631288,S,3,1,305319,115.95,2012,22,63.69,45.19,0
22969,23488,Historical,155251,D,2,1,60419,147.95,1999,47,72.44,52.94,1
63331,70649,Historical,269310,S,2,1,490281,87.0,2006,21,0.0,0.0,0
16910,17318,Historical,225783,D,2,1,5669740,164.95,2003,10,189.66,102.14,0
71458,79933,Historical,525325,S,12,1,520481,54.6,2007,77,19.73,17.97,1
68792,76893,Historical,663299,S,1,0,12026,49.99,2013,63,28.92,28.25,0
41948,47705,Historical,563619,S,9,1,7718,66.75,2012,94,34.48,32.98,1
49967,55904,Historical,1615658,S,2,1,930037,39.99,2006,54,17.13,19.54,0
27219,27812,Historical,54145,D,7,1,669123,72.8,2009,83,49.97,27.55,0
63261,70571,Historical,859415,S,6,1,1500794,57.0,2006,18,35.31,58.09,0
6695,6930,Historical,252755,D,2,1,992184,212.0,2011,37,116.38,22.55,0
45010,50871,Historical,724787,S,2,1,2509493,89.95,2005,28,19.78,44.83,0
27704,28311,Historical,633869,D,9,1,71810,193.0,2012,54,38.94,80.8,1
69285,77439,Historical,526747,S,2,1,309296,39.99,2006,55,8.88,19.89,0
29620,30271,Historical,774867,D,1,0,3279720,159.0,2000,16,155.58,27.49,0
36936,39306,Historical,2444782,S,10,1,113858,39.99,1995,68,8.52,34.84,0
54657,60877,Historical,913802,S,3,1,514069,85.0,2009,20,0.0,62.95,0
31395,32084,Historical,110132,D,10,1,62803,18.74,2009,64,81.5,13.36,1
65441,73065,Historical,60636,S,3,1,1850519,254.95,2004,50,180.72,18.49,0
19871,20332,Historical,254625,D,1,0,612530,108.0,2011,61,242.69,13.98,0
17962,18387,Historical,118283,D,4,1,53973,261.2,2011,79,141.8,67.31,1
35447,36445,Historical,176955,S,1,0,2037072,75.95,2002,26,6.26,42.05,0
67341,75222,Historical,120139,S,3,1,129882,150.4,2011,40,41.99,107.44,1
3179,3329,Historical,906265,D,7,1,5651905,118.44,2009,34,66.99,50.27,0
37433,40630,Historical,663954,S,3,1,1363696,48.95,2013,17,35.12,34.6,0
5636,5863,Historical,920968,D,2,1,1347554,57.0,1986,56,112.69,28.98,0
51561,57538,Historical,625923,S,1,0,733494,43.95,2010,27,18.31,65.57,0
186,193,Historical,2039339,D,5,1,2447484,192.0,2010,24,192.45,231.83,1
31121,31805,Historical,60906,D,7,1,452385,213.33,2007,90,63.99,6.83,1
12372,12712,Historical,60206,D,5,1,387458,246.95,2006,49,94.03,33.83,1
8388,8647,Historical,153790,D,2,1,434346,60.0,2006,76,31.41,19.32,1
38911,43319,Historical,574708,S,2,1,4655011,71.0,2005,13,15.27,20.0,0
59092,65848,Historical,548184,S,1,0,231618,98.7,2009,53,0.0,30.99,0
9980,10269,Historical,527840,D,2,1,111815,86.65,2008,60,83.54,48.23,1
21142,21629,Historical,193478,D,3,1,1843507,103.95,2006,29,74.0,5.39,0
46327,52209,Historical,120758,S,4,1,274751,170.6,2008,46,133.99,68.8,1
1347,1357,Historical,2261064,D,3,1,12568781,192.94,2008,18,262.94,200.31,0
50984,56950,Historical,54136,S,8,1,685019,100.8,2007,194,26.54,10.34,0
66841,74670,Historical,527687,S,3,1,1185056,52.99,2009,19,0.0,13.99,0
24780,25332,Historical,627202,D,4,1,1482464,60.0,2001,21,53.99,49.44,0
73613,82400,Historical,746965,S,8,1,387505,63.9,1999,57,4.98,4.98,0
55377,61691,Historical,720321,S,1,0,320499,82.0,2001,45,0.0,22.99,0
47202,53098,Historical,248967,S,3,1,1232666,182.0,2006,19,165.72,101.99,0
19801,20257,Historical,428483,D,2,1,553939,159.2,2009,45,85.49,22.0,0
43583,49433,Historical,146001,S,7,1,490377,172.0,2009,122,17.0,8.99,0
62745,70000,Historical,146430,S,1,0,424756,34.99,2010,131,30.29,4.97,0
33052,33793,Historical,309047,D,3,1,562193,137.14,2007,57,103.73,38.99,1
36781,38803,Historical,176650,S,1,0,946677,152.95,1997,38,0.0,0.0,0
21489,21982,Historical,262271,D,2,1,587031,26.95,2002,59,28.31,7.93,0
52679,58698,Historical,621581,S,2,1,903638,134.6,2013,38,19.94,23.32,0
13100,13450,Historical,225800,D,2,1,669701,104.95,1999,16,81.99,64.47,0
56038,62440,Historical,546656,S,3,1,31196,27.95,2012,55,15.17,16.25,0
57992,64600,Historical,129814,S,2,1,497163,174.2,1996,51,4.37,75.27,0
48618,54535,Historical,546752,S,3,1,45415,71.99,2012,102,20.49,16.63,0
58403,65068,Historical,610395,S,0,0,22340,187.95,2014,154,102.87,24.94,1
3753,3953,Historical,615635,D,1,0,265743,48.99,2009,98,22.98,7.23,0
4516,4735,Historical,553984,D,3,1,1107657,214.0,2008,32,161.9,49.96,0
22197,22702,Historical,917703,D,2,1,1781085,44.95,2001,26,28.66,8.38,0
46054,51931,Historical,320209,S,2,1,2289102,54.95,2004,33,54.99,10.59,0
34989,35782,Historical,132836,D,5,1,681881,66.67,2009,96,76.35,16.34,1
10875,11188,Historical,51189,D,9,1,25254,266.95,2010,135,100.95,64.88,0
41165,46318,Historical,635056,S,2,1,484724,209.2,2010,35,66.02,137.97,0
69351,77524,Historical,152372,S,0,0,407171,59.95,2006,19,67.13,49.5,0
56715,63178,Historical,60194,S,6,1,1159470,283.95,2003,79,146.99,15.39,0
58221,64863,Historical,285253,S,5,1,298440,72.06,2004,26,0.0,79.29,1
41363,46689,Historical,1785714,S,2,1,1158165,52.95,2013,6,49.44,48.09,0
20503,20979,Historical,556282,D,2,1,2964999,79.95,2006,21,53.24,60.66,0
61281,68317,Historical,116860,S,5,1,50688,149.2,2010,33,59.1,83.47,0
33464,34217,Historical,110421,D,4,1,392182,240.0,2008,41,172.63,141.82,0
17696,18118,Historical,557594,D,3,1,355119,85.2,2010,35,60.53,18.35,0
18232,18658,Historical,617347,D,2,1,31266,309.25,2012,101,162.43,46.78,0
32053,32764,Historical,53430,D,12,1,100839,38.95,2009,62,244.6,29.55,0
35165,36020,Historical,284984,S,2,1,48953,65.0,2002,39,9.26,30.98,0
58683,65397,Historical,637050,S,0,0,181018,60.0,2010,18,0.0,0.0,0
34652,35437,Historical,145415,D,2,1,317601,142.8,2009,30,27.34,193.0,0
968,976,Historical,2379125,D,8,1,5571445,52.0,1994,19,5.94,44.55,0
75813,84895,Historical,525014,S,4,1,128102,126.99,2011,31,40.89,65.14,0
57512,64052,Historical,1718560,S,2,1,299543,65.0,2013,14,0.0,52.01,0
67911,75887,Historical,56500,S,17,1,2677642,8.94,2007,52,55.49,13.0,0
40183,44969,Historical,110377,S,0,0,275437,140.75,2010,25,33.99,82.74,0
74198,83066,Historical,630551,S,0,0,240112,35.0,2012,26,26.6,23.99,0
64974,72522,Historical,660677,S,2,1,251854,49.99,2013,22,29.8,33.89,0
50787,56748,Historical,135553,S,2,1,443024,59.95,2001,61,26.39,33.85,0
46996,52888,Historical,245022,S,6,1,446854,209.95,2004,52,65.41,56.45,0
57475,64014,Historical,614013,S,0,0,1154705,57.0,2012,71,103.44,16.99,0
28474,29093,Historical,828578,D,1,0,2664746,48.0,2000,39,36.3,9.99,0
59958,66832,Historical,161891,S,2,1,692715,120.0,2007,46,9.74,37.86,0
1424,1438,Historical,2551059,D,0,0,8850704,310.0,1999,13,187.77,73.93,0
17470,17884,Historical,55242,D,3,1,408382,99.95,2009,49,53.96,53.98,0
22279,22784,Historical,162900,D,3,1,364042,41.01,2010,111,46.37,40.66,0
21853,22355,Historical,417090,D,11,1,391823,40.0,2009,31,63.26,39.16,1
74632,83576,Historical,118196,S,4,1,133613,48.73,2009,117,30.2,38.98,0
58958,65702,Historical,2663750,S,3,1,1116279,189.0,1993,18,153.98,121.66,0
12078,12411,Historical,131926,D,5,1,1822851,110.0,2004,43,72.63,23.86,0
5233,5457,Historical,119119,D,15,1,179051,202.6,2011,47,103.79,182.56,0
7273,7513,Historical,533411,D,3,1,34029,175.95,2012,101,40.95,68.29,1
63530,70864,Historical,548137,S,6,1,43834,334.95,1990,45,36.53,65.31,0
70528,78915,Historical,880517,S,6,1,3037809,22.95,1994,33,43.99,36.57,1
4136,4345,Historical,147404,D,5,1,6482169,29.95,2006,14,55.96,61.39,0
17486,17901,Historical,906987,D,0,0,2606457,100.0,1993,24,204.51,50.18,1
33548,34303,Historical,169147,D,3,1,390964,204.95,2006,43,97.29,61.57,0
66476,74228,Historical,749271,S,1,0,453470,58.95,2008,24,0.0,28.71,0
40591,45519,Historical,610121,S,14,1,1317372,186.67,2013,23,109.5,134.49,0
45586,51456,Historical,1927005,S,6,1,1646451,49.95,2011,12,39.99,47.44,0
9365,9643,Historical,381821,D,6,1,42002,332.95,2012,85,175.63,47.87,0
28130,28746,Historical,3607465,D,7,1,1445354,57.0,1997,15,0.0,51.11,1
15229,15615,Historical,115747,D,6,1,416552,131.2,2003,32,106.26,32.99,1
12406,12746,Historical,636505,D,0,0,1991428,34.95,2004,18,0.0,37.76,0
25687,26259,Historical,52795,D,9,1,271356,30.49,2007,141,144.96,28.94,0
20497,20973,Historical,650902,D,2,1,846686,219.0,2011,21,266.19,9.99,0
73137,81822,Historical,205930,S,2,1,981965,78.95,2005,41,25.48,46.98,0
64778,72293,Historical,607729,S,5,1,2495617,86.0,2007,37,14.08,5.05,0
39395,44073,Historical,699326,S,4,1,524024,97.0,2012,10,150.59,36.28,0
19206,19650,Historical,502758,D,4,1,373902,120.0,2007,49,73.98,60.42,0
9908,10194,Historical,614648,D,3,1,147271,86.8,2011,45,52.14,43.98,1
24823,25375,Historical,108743,D,7,1,1229605,0.0,2003,20,96.78,49.95,1
12798,13144,Historical,52612,D,13,1,215436,72.0,2011,96,66.21,11.99,0
31463,32154,Historical,3112820,D,3,1,7683560,680.0,2004,13,224.55,107.71,0
49061,54984,Historical,1487506,S,0,0,234418,56.0,2008,55,37.16,12.54,0
61981,69127,Historical,615152,S,2,1,5815230,42.5,1995,23,50.38,38.93,0
5742,5971,Historical,115611,D,0,0,832844,76.6,2003,28,17.99,24.98,0
57387,63916,Historical,132350,S,3,1,380240,87.0,2006,46,9.81,58.03,0
6485,6719,Historical,60685,D,4,1,1604354,83.95,2006,58,44.99,4.65,0
27980,28594,Historical,789277,D,1,0,4876911,39.95,2002,25,0.0,0.0,0
3952,4155,Historical,52698,D,6,1,201340,122.0,2004,112,52.33,8.97,0
19744,20200,Historical,332064,D,3,1,5644180,63.95,2003,27,29.59,35.0,0
12025,12356,Historical,402813,D,0,0,1941240,72.95,1995,28,76.54,16.74,0
68760,76857,Historical,294030,S,5,1,86865,152.95,2001,46,17.95,48.98,0
41271,46547,Historical,244350,S,4,1,380683,110.0,2011,28,33.79,61.11,0
75978,85085,Historical,650393,S,4,1,575860,67.0,1997,16,0.0,60.21,0
36056,37486,Historical,101415,S,5,1,1840601,206.95,2001,18,23.99,88.71,0
13295,13649,Historical,132336,D,7,1,524423,78.8,2007,41,42.51,45.21,0
48983,54906,Historical,870016,S,5,1,1973401,15.05,2007,36,40.99,10.95,0
29798,30452,Historical,61119,D,4,1,1796149,0.0,2005,30,101.21,5.09,0
22418,22925,Historical,551508,D,1,0,319780,52.95,2007,77,22.51,8.89,0
22168,22672,Historical,143394,D,2,1,487675,74.0,2004,34,40.29,41.81,0
53002,59048,Historical,607572,S,5,1,3675164,29.95,1999,51,24.83,11.74,0
23537,24062,Historical,2563211,D,1,0,4355336,60.0,1994,26,67.69,14.1,0
27645,28249,Historical,55815,D,1,0,211425,33.79,2001,43,39.95,47.99,1
46522,52405,Historical,3514197,S,3,1,4015931,92.75,1998,15,0.0,43.18,0
37659,41028,Historical,910804,S,3,1,150841,33.0,2013,32,23.6,27.64,0
60742,67720,Historical,133056,S,5,1,302682,139.4,2010,51,21.87,31.25,0
46103,51980,Historical,582989,S,7,1,3007584,41.95,2011,8,0.0,0.0,0
22088,22592,Historical,60575,D,8,1,2458877,164.2,2006,36,43.51,23.24,1
73748,82557,Historical,162872,S,2,1,192686,53.0,2010,39,27.92,34.93,0
28118,28734,Historical,649110,D,1,0,1215171,78.99,2008,38,51.56,75.39,0
55338,61647,Historical,619126,S,3,1,3444688,87.75,2001,31,4.77,9.89,0
14166,14527,Historical,50916,D,6,1,1066975,113.33,2006,29,181.35,75.75,0
66417,74161,Historical,51985,S,6,1,1588625,77.67,2001,73,68.45,8.98,0
3958,4161,Historical,2894363,D,0,0,79119,155.0,1975,17,206.01,116.25,0
75434,84483,Historical,2470985,S,2,1,1246286,27.0,1994,27,37.42,17.98,0
16252,16647,Historical,200606,D,2,1,477413,148.95,2009,26,52.49,60.94,0
47317,53216,Historical,1615711,S,2,1,1461804,39.99,2006,40,20.93,8.03,0
40291,45140,Historical,1450036,S,10,1,4487716,0.0,2008,15,32.17,48.99,0
9107,9378,Historical,117307,D,8,1,633923,17.98,2007,23,72.84,17.98,0
18509,18941,Historical,873515,D,3,1,2437031,57.0,2007,27,32.74,42.48,0
56913,63401,Historical,279158,S,2,1,180341,69.0,2010,23,0.0,56.55,0
52529,58546,Historical,388328,S,3,1,1538947,234.95,2010,22,93.35,103.99,0
45729,51602,Historical,145621,S,2,1,484410,51.8,2007,48,31.67,10.79,0
42438,48249,Historical,629131,S,2,1,191240,102.25,2012,58,7.52,56.63,0
41983,47741,Historical,561551,S,8,1,1110914,230.8,2012,27,17.0,184.67,0
33087,33828,Historical,117967,D,6,1,599029,121.6,2005,75,61.43,13.8,0
43634,49484,Historical,148904,S,3,1,133510,40.0,2005,204,23.07,6.99,0
52434,58450,Historical,617297,S,1,0,858966,246.0,2010,49,0.0,210.5,0
7041,7277,Historical,286057,D,6,1,126278,221.8,2005,36,98.59,74.43,0
67137,75001,Historical,145064,S,2,1,277204,55.0,2005,62,0.0,27.62,0
46378,52260,Historical,54165,S,2,1,305905,122.95,2005,77,83.57,38.49,0
20385,20857,Historical,60495,D,9,1,534128,217.95,2003,38,185.51,19.95,0
67869,75836,Historical,56270,S,3,1,2153544,32.0,1999,95,34.54,4.0,0
14856,15234,Historical,178954,D,5,1,241114,263.95,2010,87,189.59,49.39,1
29796,30450,Historical,3613390,D,0,0,2474938,52.95,1997,23,0.0,16.98,0
40331,45197,Historical,663885,S,16,1,231261,121.6,2013,17,119.16,302.95,0
36447,38040,Historical,341376,S,5,1,1012392,212.95,1998,26,0.0,57.54,0
34673,35460,Historical,51618,D,4,1,359844,18.57,2008,124,115.95,15.99,1
12339,12679,Historical,53125,D,5,1,656139,214.95,2008,79,57.29,45.49,0
44364,50218,Historical,125886,S,2,1,735258,159.0,2002,24,30.8,77.33,0
27554,28157,Historical,50674,D,4,1,253372,19.64,2008,46,165.82,39.01,0
61301,68344,Historical,154402,S,1,0,624317,81.25,2004,66,36.53,26.02,1
71393,79866,Historical,530263,S,10,1,250601,149.95,2012,34,134.93,16.05,0
53116,59179,Historical,666705,S,2,1,451980,49.95,2012,38,0.0,43.94,0
25748,26320,Historical,51590,D,9,1,1369152,12.97,2005,61,133.99,7.98,1
54509,60715,Historical,224687,S,3,1,289967,73.95,2012,49,37.99,53.87,0
69755,77992,Historical,431007,S,3,1,3150991,85.0,2004,44,120.55,35.73,0
10677,10986,Historical,642377,D,7,1,2371721,92.99,2011,19,82.03,2483.27,0
30748,31424,Historical,330968,D,13,1,490943,71.95,2009,29,51.48,51.99,0
37317,40118,Historical,617969,S,12,1,811927,45.6,2009,75,0.0,12.98,0
48415,54328,Historical,269377,S,3,1,1841104,87.95,2006,10,62.79,98.99,0
50018,55957,Historical,639211,S,1,0,827466,59.95,2010,39,131.19,43.06,0
48423,54336,Historical,106848,S,2,1,991085,37.0,2011,37,30.42,21.99,1
44064,49918,Historical,215683,S,3,1,390206,72.0,2007,82,10.39,26.47,0
64164,71575,Historical,702438,S,7,1,687143,96.0,2012,30,0.0,95.9,0
25334,25897,Historical,876735,D,9,1,443329,0.0,2008,58,37.07,23.94,0
29394,30040,Historical,921563,D,0,0,1370812,43.0,2010,50,10.99,22.63,0
15616,16006,Historical,116708,D,4,1,388901,179.0,2004,19,125.03,82.25,1
53146,59213,Historical,525032,S,2,1,49908,85.0,2008,81,20.02,28.98,0
3740,3940,Historical,606904,D,12,1,2828663,13.94,2004,15,73.34,44.45,0
69855,78113,Historical,270975,S,5,1,340625,61.99,2011,68,21.8,32.87,0
26680,27267,Historical,660241,D,0,0,1578727,64.95,2007,14,84.46,55.2,0
49887,55824,Historical,2502802,S,3,1,4537105,89.95,1992,21,26.64,60.05,0
42833,48666,Historical,616953,S,0,0,340089,132.06,2008,66,0.0,0.0,0
39476,44170,Historical,716305,S,3,1,1271671,183.93,2011,16,241.16,153.98,0
25452,26017,Historical,607483,D,4,1,1429593,91.0,1989,34,139.48,55.97,1
