,0
19458,0.0
19459,0.28
19460,0.71
19461,0.16
19462,0.59
19463,0.14
19464,0.11
19465,0.33
19466,0.27
19467,0.27
19468,0.19
19469,0.6
19470,0.34
19471,0.27
19472,0.04
19473,0.21
19474,0.16
19475,0.04
19476,0.24
19477,0.34
19478,0.09
19479,0.14
19480,0.08
19481,0.13
19482,0.73
19483,0.2
19484,0.26
19485,0.26
19486,0.13
19487,0.22
19488,0.41
19489,0.2
19490,0.0
19491,0.05
19492,0.1
19493,0.26
19494,0.2
19495,0.03
19496,0.08
19497,0.07
19498,0.57
19499,0.08
19500,0.12
19501,0.24
19502,0.58
19503,0.95
19504,0.01
19505,0.23
19506,0.24
19507,0.05
19508,0.12
19509,0.05
19510,0.16
19511,0.01
19512,0.04
19513,0.29
19514,0.35
19515,0.25
19516,0.16
19517,0.27
19518,0.29
19519,0.34
19520,0.11
19521,0.19
19522,0.18
19523,0.1
19524,0.22
19525,0.32
19526,0.16
19527,0.32
19528,0.28
19529,0.6
19530,0.36
19531,0.6
19532,0.35
19533,0.3
19534,0.03
19535,0.31
19536,0.14
19537,0.36
19538,0.04
19539,0.17
19540,0.29
19541,0.02
19542,0.03
19543,0.25
19544,0.56
19545,0.05
19546,0.16
19547,0.28
19548,0.31
19549,0.1
19550,0.03
19551,0.27
19552,0.19
19553,0.41
19554,0.37
19555,0.19
19556,0.36
19557,0.1
19558,0.03
19559,0.07
19560,0.34
19561,0.38
19562,0.32
19563,0.26
19564,0.22
19565,0.0
19566,0.35
19567,0.1
19568,0.04
19569,0.19
19570,0.11
19571,0.09
19572,0.1
19573,0.06
19574,0.04
19575,0.44
19576,0.05
19577,0.78
19578,0.13
19579,0.11
19580,0.6
19581,0.18
19582,0.29
19583,0.05
19584,0.22
19585,0.02
19586,0.21
19587,0.19
19588,0.06
19589,0.22
19590,0.05
19591,0.05
19592,0.06
19593,0.18
19594,0.12
19595,0.28
19596,0.14
19597,0.6
19598,0.21
19599,0.16
19600,0.22
19601,0.62
19602,0.48
19603,0.42
19604,0.24
19605,0.36
19606,0.3
19607,0.53
19608,0.43
19609,0.12
19610,0.11
19611,0.23
19612,0.81
19613,0.4
19614,0.1
19615,0.11
19616,0.68
19617,0.1
19618,0.03
19619,0.0
19620,0.08
19621,0.16
19622,0.26
19623,0.04
19624,0.1
19625,0.11
19626,0.12
19627,0.38
19628,0.25
19629,0.42
19630,0.56
19631,0.2
19632,0.1
19633,0.45
19634,0.13
19635,0.2
19636,0.49
19637,0.73
19638,0.55
19639,0.49
19640,0.01
19641,0.35
19642,0.08
19643,0.28
19644,0.38
19645,0.26
19646,0.07
19647,0.09
19648,0.28
19649,0.17
19650,0.25
19651,0.44
19652,0.53
19653,0.18
19654,0.01
19655,0.29
19656,0.12
19657,0.07
19658,0.31
19659,0.18
19660,0.21
19661,0.12
19662,0.05
19663,0.05
19664,0.09
19665,0.43
19666,0.07
19667,0.3
19668,0.1
19669,0.13
19670,0.13
19671,0.09
19672,0.13
19673,0.55
19674,0.24
19675,0.08
19676,0.84
19677,0.06
19678,0.02
19679,0.12
19680,0.12
19681,0.27
19682,0.07
19683,0.04
19684,0.16
19685,0.15
19686,0.34
19687,0.3
19688,0.28
19689,0.13
19690,0.3
19691,0.5
19692,0.58
19693,0.22
19694,0.06
19695,0.32
19696,0.13
19697,0.36
19698,0.29
19699,0.09
19700,0.45
19701,0.36
19702,0.46
19703,0.26
19704,0.44
19705,0.25
19706,0.73
19707,0.11
19708,0.2
19709,0.1
19710,0.24
19711,0.17
19712,0.13
19713,0.46
19714,0.14
19715,0.3
19716,0.27
19717,0.52
19718,0.02
19719,0.13
19720,0.33
19721,0.44
19722,0.15
19723,0.25
19724,0.05
19725,0.41
19726,0.39
19727,0.46
19728,0.12
19729,0.39
19730,0.39
19731,0.16
19732,0.71
19733,0.07
19734,0.29
19735,0.03
19736,0.18
19737,0.64
19738,0.26
19739,0.46
19740,0.14
19741,0.41
19742,0.28
19743,0.23
19744,0.14
19745,0.42
19746,0.18
19747,0.11
19748,0.33
19749,0.11
19750,0.16
19751,0.49
19752,0.43
19753,0.27
19754,0.26
19755,0.3
19756,0.08
19757,0.05
19758,0.08
19759,0.19
19760,0.11
19761,0.56
19762,0.39
19763,0.09
19764,0.47
19765,0.31
19766,0.12
19767,0.19
19768,0.56
19769,0.11
19770,0.15
19771,0.36
19772,0.06
19773,0.21
19774,0.36
19775,0.67
19776,0.41
19777,0.51
19778,0.18
19779,0.12
19780,0.13
19781,0.32
19782,0.16
19783,0.29
19784,0.18
19785,0.04
19786,0.18
19787,0.2
19788,0.3
19789,0.06
19790,0.01
19791,0.37
19792,0.17
19793,0.04
19794,0.35
19795,0.26
19796,0.15
19797,0.1
19798,0.44
19799,0.09
19800,0.1
19801,0.09
19802,0.21
19803,0.31
19804,0.22
19805,0.47
19806,0.69
19807,0.0
19808,0.71
19809,0.54
19810,0.22
19811,0.58
19812,0.36
19813,0.05
19814,0.24
19815,0.12
19816,0.18
19817,0.23
19818,0.85
19819,0.4
19820,0.33
19821,0.49
19822,0.58
19823,0.1
19824,0.31
19825,0.28
19826,0.33
19827,0.38
19828,0.1
19829,0.43
19830,0.5
19831,0.44
19832,0.14
19833,0.09
19834,0.68
19835,0.03
19836,0.73
19837,0.25
19838,0.37
19839,0.19
19840,0.37
19841,0.12
19842,0.34
19843,0.36
19844,0.1
19845,0.19
19846,0.07
19847,0.57
19848,0.09
19849,0.02
19850,0.01
19851,0.08
19852,0.19
19853,0.22
19854,0.34
19855,0.27
19856,0.31
19857,0.06
19858,0.28
19859,0.06
19860,0.13
19861,0.03
19862,0.24
19863,0.08
19864,0.2
19865,0.1
19866,0.06
19867,0.54
19868,0.17
19869,0.42
19870,0.38
19871,0.6
19872,0.17
19873,0.18
19874,0.06
19875,0.02
19876,0.41
19877,0.19
19878,0.38
19879,0.51
19880,0.41
19881,0.18
19882,0.34
19883,0.3
19884,0.2
19885,0.04
19886,0.45
19887,0.04
19888,0.38
19889,0.02
19890,0.12
19891,0.31
19892,0.26
19893,0.08
19894,0.09
19895,0.16
19896,0.2
19897,0.44
19898,0.21
19899,0.65
19900,0.33
19901,0.29
19902,0.63
19903,0.18
19904,0.13
19905,0.18
19906,0.12
19907,0.14
19908,0.27
19909,0.43
19910,0.08
19911,0.1
19912,0.07
19913,0.3
19914,0.08
19915,0.08
19916,0.2
19917,0.16
19918,0.38
19919,0.46
19920,0.12
19921,0.21
19922,0.01
19923,0.18
19924,0.27
19925,0.13
19926,0.11
19927,0.43
19928,0.1
19929,0.65
19930,0.15
19931,0.48
19932,0.1
19933,0.17
19934,0.36
19935,0.72
19936,0.67
19937,0.36
19938,0.04
19939,0.01
19940,0.18
19941,0.3
19942,0.04
19943,0.08
19944,0.11
19945,0.17
19946,0.23
19947,0.29
19948,0.11
19949,0.55
19950,0.26
19951,0.1
19952,0.48
19953,0.22
19954,0.34
19955,0.24
19956,0.13
19957,0.2
19958,0.77
19959,0.41
19960,0.11
19961,0.21
19962,0.32
19963,0.64
19964,0.11
19965,0.14
19966,0.2
19967,0.2
19968,0.07
19969,0.07
19970,0.34
19971,0.03
19972,0.52
19973,0.16
19974,0.13
19975,0.62
19976,0.14
19977,0.4
19978,0.16
19979,0.06
19980,0.11
19981,0.49
19982,0.13
19983,0.47
19984,0.24
19985,0.13
19986,0.18
19987,0.1
19988,0.35
19989,0.23
19990,0.21
19991,0.18
19992,0.08
19993,0.22
19994,0.2
19995,0.5
19996,0.18
19997,0.31
19998,0.2
19999,0.17
20000,0.22
20001,0.38
20002,0.61
20003,0.51
20004,0.18
20005,0.43
20006,0.2
20007,0.32
20008,0.08
20009,0.39
20010,0.05
20011,0.17
20012,0.07
20013,0.05
20014,0.14
20015,0.35
20016,0.16
20017,0.12
20018,0.41
20019,0.47
20020,0.17
20021,0.21
20022,0.3
20023,0.02
20024,0.38
20025,0.37
20026,0.13
20027,0.25
20028,0.22
20029,0.06
20030,0.43
20031,0.47
20032,0.18
20033,0.05
20034,0.8
20035,0.38
20036,0.39
20037,0.21
20038,0.36
20039,0.13
20040,0.12
20041,0.15
20042,0.18
20043,0.18
20044,0.28
20045,0.01
20046,0.2
20047,0.22
20048,0.15
20049,0.49
20050,0.03
20051,0.29
20052,0.63
20053,0.33
20054,0.11
20055,0.19
20056,0.83
20057,0.07
20058,0.56
20059,0.05
20060,0.53
20061,0.75
20062,0.09
20063,0.15
20064,0.14
20065,0.4
20066,0.06
20067,0.2
20068,0.22
20069,0.19
20070,0.04
20071,0.09
20072,0.21
20073,0.12
20074,0.32
20075,0.38
20076,0.05
20077,0.18
20078,0.61
20079,0.0
20080,0.53
20081,0.15
20082,0.03
20083,0.14
20084,0.6
20085,0.03
20086,0.3
20087,0.17
20088,0.86
20089,0.0
20090,0.05
20091,0.07
20092,0.17
20093,0.56
20094,0.5
20095,0.38
20096,0.2
20097,0.15
20098,0.07
20099,0.5
20100,0.31
20101,0.01
20102,0.09
20103,0.46
20104,0.59
20105,0.15
20106,0.18
20107,0.19
20108,0.16
20109,0.06
20110,0.2
20111,0.13
20112,0.16
20113,0.4
20114,0.42
20115,0.32
20116,0.06
20117,0.05
20118,0.06
20119,0.38
20120,0.23
20121,0.63
20122,0.19
20123,0.07
20124,0.3
20125,0.38
20126,0.09
20127,0.29
20128,0.44
20129,0.31
20130,0.02
20131,0.24
20132,0.07
20133,0.05
20134,0.04
20135,0.06
20136,0.16
20137,0.28
20138,0.16
20139,0.42
20140,0.35
20141,0.29
20142,0.01
20143,0.23
20144,0.13
20145,0.03
20146,0.13
20147,0.09
20148,0.05
20149,0.34
20150,0.77
20151,0.21
20152,0.03
20153,0.05
20154,0.81
20155,0.67
20156,0.34
20157,0.08
20158,0.08
20159,0.53
20160,0.26
20161,0.4
20162,0.06
20163,0.77
20164,0.61
20165,0.11
20166,0.15
20167,0.1
20168,0.21
20169,0.01
20170,0.05
20171,0.4
20172,0.16
20173,0.27
20174,0.8
20175,0.23
20176,0.16
20177,0.61
20178,0.26
20179,0.0
20180,0.27
20181,0.5
20182,0.08
20183,0.13
20184,0.54
20185,0.38
20186,0.1
20187,0.33
20188,0.09
20189,0.11
20190,0.67
20191,0.19
20192,0.65
20193,0.16
20194,0.12
20195,0.11
20196,0.04
20197,0.06
20198,0.01
20199,0.61
20200,0.11
20201,0.09
20202,0.18
20203,0.45
20204,0.2
20205,0.08
20206,0.15
20207,0.05
20208,0.14
20209,0.03
20210,0.21
20211,0.36
20212,0.4
20213,0.38
20214,0.38
20215,0.48
20216,0.08
20217,0.02
20218,0.0
20219,0.11
20220,0.36
20221,0.09
20222,0.01
20223,0.18
20224,0.26
20225,0.11
20226,0.12
20227,0.17
20228,0.65
20229,0.17
20230,0.28
20231,0.48
20232,0.57
20233,0.3
20234,0.73
20235,0.18
20236,0.01
20237,0.36
20238,0.18
20239,0.24
20240,0.62
20241,0.06
20242,0.09
20243,0.06
20244,0.0
20245,0.58
20246,0.23
20247,0.16
20248,0.51
20249,0.15
20250,0.06
20251,0.32
20252,0.52
20253,0.34
20254,0.23
20255,0.02
20256,0.26
20257,0.16
20258,0.63
20259,0.8
20260,0.11
20261,0.66
20262,0.41
20263,0.06
20264,0.02
20265,0.46
20266,0.37
20267,0.05
20268,0.05
20269,0.32
20270,0.45
20271,0.56
20272,0.18
20273,0.07
20274,0.85
20275,0.01
20276,0.35
20277,0.19
20278,0.37
20279,0.11
20280,0.02
20281,0.48
20282,0.4
20283,0.47
20284,0.12
20285,0.61
20286,0.18
20287,0.46
20288,0.09
20289,0.26
20290,0.42
20291,0.62
20292,0.4
20293,0.23
20294,0.28
20295,0.14
20296,0.17
20297,0.48
20298,0.28
20299,0.15
20300,0.08
20301,0.13
20302,0.24
20303,0.3
20304,0.03
20305,0.15
20306,0.42
20307,0.22
20308,0.28
20309,0.61
20310,0.35
20311,0.3
20312,0.05
20313,0.05
20314,0.21
20315,0.24
20316,0.24
20317,0.43
20318,0.03
20319,0.12
20320,0.3
20321,0.08
20322,0.65
20323,0.38
20324,0.18
20325,0.2
20326,0.06
20327,0.6
20328,0.09
20329,0.13
20330,0.04
20331,0.11
20332,0.31
20333,0.28
20334,0.2
20335,0.36
20336,0.21
20337,0.21
20338,0.24
20339,0.44
20340,0.3
20341,0.13
20342,0.46
20343,0.31
20344,0.57
20345,0.15
20346,0.48
20347,0.42
20348,0.11
20349,0.25
20350,0.0
20351,0.04
20352,0.14
20353,0.0
20354,0.08
20355,0.05
20356,0.07
20357,0.22
20358,0.21
20359,0.41
20360,0.06
20361,0.14
20362,0.27
20363,0.1
20364,0.7
20365,0.04
20366,0.1
20367,0.34
20368,0.02
20369,0.17
20370,0.04
20371,0.15
20372,0.07
20373,0.24
20374,0.21
20375,0.13
20376,0.1
20377,0.37
20378,0.12
20379,0.08
20380,0.26
20381,0.03
20382,0.11
20383,0.08
20384,0.14
20385,0.13
20386,0.24
20387,0.08
20388,0.53
20389,0.01
20390,0.56
20391,0.23
20392,0.12
20393,0.12
20394,0.31
20395,0.44
20396,0.44
20397,0.15
20398,0.3
20399,0.53
20400,0.13
20401,0.4
20402,0.29
20403,0.11
20404,0.05
20405,0.59
20406,0.68
20407,0.07
20408,0.38
20409,0.11
20410,0.23
20411,0.37
20412,0.21
20413,0.12
20414,0.41
20415,0.82
20416,0.09
20417,0.2
20418,0.47
20419,0.13
20420,0.1
20421,0.09
20422,0.28
20423,0.04
20424,0.1
20425,0.19
20426,0.37
20427,0.39
20428,0.32
20429,0.12
20430,0.12
20431,0.11
20432,0.23
20433,0.33
20434,0.17
20435,0.07
20436,0.11
20437,0.32
20438,0.58
20439,0.12
20440,0.12
20441,0.32
20442,0.47
20443,0.14
20444,0.13
20445,0.02
20446,0.21
20447,0.5
20448,0.17
20449,0.03
20450,0.24
20451,0.51
20452,0.01
20453,0.34
20454,0.16
20455,0.35
20456,0.35
20457,0.65
20458,0.14
20459,0.3
20460,0.32
20461,0.38
20462,0.57
20463,0.12
20464,0.61
20465,0.47
20466,0.15
20467,0.68
20468,0.13
20469,0.2
20470,0.28
20471,0.22
20472,0.0
20473,0.23
20474,0.32
20475,0.13
20476,0.49
20477,0.18
20478,0.3
20479,0.02
20480,0.66
20481,0.36
20482,0.68
20483,0.47
20484,0.47
20485,0.32
20486,0.49
20487,0.14
20488,0.09
20489,0.38
20490,0.14
20491,0.16
20492,0.59
20493,0.08
20494,0.67
20495,0.55
20496,0.45
20497,0.12
20498,0.2
20499,0.61
20500,0.29
20501,0.18
20502,0.01
20503,0.18
20504,0.46
20505,0.14
20506,0.1
20507,0.08
20508,0.84
20509,0.26
20510,0.31
20511,0.07
20512,0.1
20513,0.16
20514,0.5
20515,0.39
20516,0.1
20517,0.13
20518,0.14
20519,0.48
20520,0.24
20521,0.34
20522,0.37
20523,0.32
20524,0.17
20525,0.41
20526,0.2
20527,0.41
20528,0.29
20529,0.09
20530,0.19
20531,0.62
20532,0.07
20533,0.31
20534,0.08
20535,0.19
20536,0.08
20537,0.02
20538,0.03
20539,0.17
20540,0.29
20541,0.49
20542,0.2
20543,0.26
20544,0.14
20545,0.71
20546,0.39
20547,0.38
20548,0.57
20549,0.31
20550,0.01
20551,0.14
20552,0.16
20553,0.59
20554,0.07
20555,0.32
20556,0.42
20557,0.44
20558,0.04
20559,0.12
20560,0.04
20561,0.08
20562,0.14
20563,0.14
20564,0.03
20565,0.28
20566,0.13
20567,0.18
20568,0.11
20569,0.18
20570,0.49
20571,0.05
20572,0.06
20573,0.07
20574,0.37
20575,0.03
20576,0.11
20577,0.17
20578,0.37
20579,0.09
20580,0.51
20581,0.07
20582,0.18
20583,0.0
20584,0.17
20585,0.33
20586,0.57
20587,0.39
20588,0.22
20589,0.23
20590,0.09
20591,0.37
20592,0.29
20593,0.08
20594,0.25
20595,0.1
20596,0.12
20597,0.14
20598,0.25
20599,0.14
20600,0.27
20601,0.19
20602,0.23
20603,0.04
20604,0.04
20605,0.13
20606,0.19
20607,0.22
20608,0.04
20609,0.2
20610,0.19
20611,0.33
20612,0.35
20613,0.12
20614,0.01
20615,0.1
20616,0.09
20617,0.04
20618,0.1
20619,0.55
20620,0.08
20621,0.18
20622,0.42
20623,0.12
20624,0.37
20625,0.0
20626,0.05
20627,0.11
20628,0.31
20629,0.38
20630,0.03
20631,0.1
20632,0.11
20633,0.1
20634,0.41
20635,0.47
20636,0.43
20637,0.05
20638,0.15
20639,0.51
20640,0.43
20641,0.34
20642,0.6
20643,0.14
20644,0.1
20645,0.08
20646,0.23
20647,0.7
20648,0.33
20649,0.23
20650,0.45
20651,0.54
20652,0.26
20653,0.51
20654,0.09
20655,0.68
20656,0.18
20657,0.2
20658,0.38
20659,0.08
20660,0.33
20661,0.54
20662,0.07
20663,0.61
20664,0.22
20665,0.26
20666,0.03
20667,0.13
20668,0.28
20669,0.05
20670,0.41
20671,0.05
20672,0.02
20673,0.1
20674,0.44
20675,0.52
20676,0.44
20677,0.25
20678,0.11
20679,0.09
20680,0.8
20681,0.61
20682,0.7
20683,0.27
20684,0.0
20685,0.04
20686,0.07
20687,0.06
20688,0.14
20689,0.0
20690,0.2
20691,0.44
20692,0.08
20693,0.32
20694,0.12
20695,0.06
20696,0.52
20697,0.03
20698,0.13
20699,0.11
20700,0.34
20701,0.22
20702,0.05
20703,0.6
20704,0.05
20705,0.08
20706,0.1
20707,0.04
20708,0.75
20709,0.48
20710,0.08
20711,0.12
20712,0.05
20713,0.17
20714,0.41
20715,0.32
20716,0.24
20717,0.43
20718,0.05
20719,0.08
20720,0.19
20721,0.06
20722,0.28
20723,0.03
20724,0.07
20725,0.1
20726,0.58
20727,0.05
20728,0.29
20729,0.09
20730,0.45
20731,0.11
20732,0.26
20733,0.13
20734,0.24
20735,0.66
20736,0.18
20737,0.1
20738,0.82
20739,0.24
20740,0.3
20741,0.1
20742,0.46
20743,0.17
20744,0.05
20745,0.45
20746,0.06
20747,0.02
20748,0.05
20749,0.25
20750,0.34
20751,0.06
20752,0.32
20753,0.2
20754,0.3
20755,0.1
20756,0.2
20757,0.36
20758,0.13
20759,0.26
20760,0.15
20761,0.72
20762,0.29
20763,0.26
20764,0.33
20765,0.45
20766,0.62
20767,0.77
20768,0.24
20769,0.24
20770,0.35
20771,0.06
20772,0.46
20773,0.06
20774,0.12
20775,0.09
20776,0.55
20777,0.16
20778,0.25
20779,0.05
20780,0.53
20781,0.2
20782,0.49
20783,0.26
20784,0.05
20785,0.55
20786,0.38
20787,0.07
20788,0.6
20789,0.32
20790,0.35
20791,0.71
20792,0.05
20793,0.08
20794,0.67
20795,0.34
20796,0.07
20797,0.08
20798,0.13
20799,0.01
20800,0.2
20801,0.03
20802,0.06
20803,0.22
20804,0.27
20805,0.61
20806,0.03
20807,0.13
20808,0.55
20809,0.57
20810,0.09
20811,0.37
20812,0.16
20813,0.15
20814,0.78
20815,0.45
20816,0.07
20817,0.54
20818,0.01
20819,0.39
20820,0.66
20821,0.22
20822,0.03
20823,0.2
20824,0.08
20825,0.24
20826,0.41
20827,0.53
20828,0.13
20829,0.01
20830,0.32
20831,0.66
20832,0.32
20833,0.24
20834,0.56
20835,0.08
20836,0.06
20837,0.08
20838,0.43
20839,0.06
20840,0.9
20841,0.41
20842,0.46
20843,0.05
20844,0.18
20845,0.16
20846,0.64
20847,0.04
20848,0.59
20849,0.08
20850,0.27
20851,0.05
20852,0.11
20853,0.13
20854,0.52
20855,0.15
20856,0.62
20857,0.2
20858,0.03
20859,0.31
20860,0.32
20861,0.16
20862,0.14
20863,0.7
20864,0.03
20865,0.56
20866,0.44
20867,0.07
20868,0.13
20869,0.77
20870,0.7
20871,0.08
20872,0.26
20873,0.17
20874,0.12
20875,0.2
20876,0.06
20877,0.23
20878,0.21
20879,0.18
20880,0.36
20881,0.21
20882,0.08
20883,0.94
20884,0.34
20885,0.19
20886,0.66
20887,0.36
20888,0.41
20889,0.04
20890,0.15
20891,0.22
20892,0.23
20893,0.15
20894,0.52
20895,0.08
20896,0.03
20897,0.03
20898,0.15
20899,0.09
20900,0.37
20901,0.2
20902,0.33
20903,0.35
20904,0.08
20905,0.11
20906,0.83
20907,0.21
20908,0.04
20909,0.89
20910,0.2
20911,0.46
20912,0.23
20913,0.02
20914,0.37
20915,0.02
20916,0.4
20917,0.06
20918,0.23
20919,0.16
20920,0.91
20921,0.18
20922,0.15
20923,0.18
20924,0.1
20925,0.47
20926,0.66
20927,0.44
20928,0.16
20929,0.22
20930,0.09
20931,0.12
20932,0.36
20933,0.36
20934,0.07
20935,0.51
20936,0.44
20937,0.21
20938,0.47
20939,0.26
20940,0.61
20941,0.17
20942,0.03
20943,0.22
20944,0.08
20945,0.11
20946,0.1
20947,0.17
20948,0.21
20949,0.08
20950,0.55
20951,0.14
20952,0.27
20953,0.31
20954,0.18
20955,0.43
20956,0.42
20957,0.49
20958,0.03
20959,0.18
20960,0.17
20961,0.03
20962,0.38
20963,0.39
20964,0.55
20965,0.27
20966,0.07
20967,0.03
20968,0.16
20969,0.09
20970,0.19
20971,0.04
20972,0.05
20973,0.13
20974,0.07
20975,0.03
20976,0.26
20977,0.47
20978,0.2
20979,0.31
20980,0.05
20981,0.51
20982,0.46
20983,0.46
20984,0.23
20985,0.38
20986,0.0
20987,0.2
20988,0.35
20989,0.26
20990,0.04
20991,0.03
20992,0.37
20993,0.3
20994,0.14
20995,0.09
20996,0.67
20997,0.15
20998,0.08
20999,0.29
21000,0.1
21001,0.05
21002,0.44
21003,0.03
21004,0.27
21005,0.06
21006,0.21
21007,0.04
21008,0.54
21009,0.29
21010,0.06
21011,0.1
21012,0.16
21013,0.04
21014,0.24
21015,0.31
21016,0.14
21017,0.69
21018,0.44
21019,0.45
21020,0.64
21021,0.17
21022,0.2
21023,0.28
21024,0.19
21025,0.21
21026,0.17
21027,0.16
21028,0.1
21029,0.42
21030,0.04
21031,0.06
21032,0.42
21033,0.09
21034,0.16
21035,0.04
21036,0.39
21037,0.45
21038,0.03
21039,0.37
21040,0.23
21041,0.03
21042,0.06
21043,0.2
21044,0.2
21045,0.22
21046,0.68
21047,0.35
21048,0.43
21049,0.03
21050,0.03
21051,0.4
21052,0.16
21053,0.32
21054,0.14
21055,0.07
21056,0.01
21057,0.06
21058,0.17
21059,0.68
21060,0.06
21061,0.12
21062,0.02
21063,0.44
21064,0.34
21065,0.1
21066,0.29
21067,0.1
21068,0.72
21069,0.17
21070,0.59
21071,0.14
21072,0.21
21073,0.08
21074,0.24
21075,0.21
21076,0.26
21077,0.17
21078,0.09
21079,0.34
21080,0.62
21081,0.11
21082,0.01
21083,0.6
21084,0.35
21085,0.03
21086,0.7
21087,0.06
21088,0.14
21089,0.19
21090,0.18
21091,0.51
21092,0.14
21093,0.37
21094,0.19
21095,0.02
21096,0.04
21097,0.63
21098,0.17
21099,0.23
21100,0.19
21101,0.16
21102,0.12
21103,0.19
21104,0.26
21105,0.35
21106,0.24
21107,0.54
21108,0.5
21109,0.06
21110,0.03
21111,0.48
21112,0.09
21113,0.37
21114,0.15
21115,0.09
21116,0.02
21117,0.49
21118,0.8
21119,0.4
21120,0.28
21121,0.24
21122,0.39
21123,0.6
21124,0.49
21125,0.1
21126,0.22
21127,0.08
21128,0.28
21129,0.06
21130,0.18
21131,0.11
21132,0.61
21133,0.11
21134,0.22
21135,0.19
21136,0.13
21137,0.41
21138,0.14
21139,0.06
21140,0.47
21141,0.05
21142,0.47
21143,0.46
21144,0.23
21145,0.08
21146,0.17
21147,0.05
21148,0.26
21149,0.43
21150,0.58
21151,0.35
21152,0.17
21153,0.32
21154,0.15
21155,0.11
21156,0.57
21157,0.11
21158,0.2
21159,0.39
21160,0.22
21161,0.01
21162,0.4
21163,0.07
21164,0.1
21165,0.06
21166,0.11
21167,0.17
21168,0.43
21169,0.07
21170,0.06
21171,0.09
21172,0.11
21173,0.69
21174,0.13
21175,0.15
21176,0.12
21177,0.05
21178,0.15
21179,0.61
21180,0.42
21181,0.77
21182,0.17
21183,0.63
21184,0.3
21185,0.22
21186,0.19
21187,0.02
21188,0.7
21189,0.56
21190,0.12
21191,0.28
21192,0.51
21193,0.26
21194,0.11
21195,0.37
21196,0.53
21197,0.43
21198,0.25
21199,0.06
21200,0.04
21201,0.1
21202,0.4
21203,0.11
21204,0.09
21205,0.27
21206,0.15
21207,0.33
21208,0.53
21209,0.55
21210,0.66
21211,0.07
21212,0.35
21213,0.26
21214,0.1
21215,0.24
21216,0.33
21217,0.21
21218,0.36
21219,0.42
21220,0.01
21221,0.22
21222,0.62
21223,0.36
21224,0.11
21225,0.04
21226,0.16
21227,0.48
21228,0.33
21229,0.25
21230,0.64
21231,0.45
21232,0.5
21233,0.18
21234,0.4
21235,0.03
21236,0.31
21237,0.65
21238,0.13
21239,0.11
21240,0.23
21241,0.11
21242,0.1
21243,0.1
21244,0.2
21245,0.22
21246,0.06
21247,0.1
21248,0.35
21249,0.67
21250,0.52
21251,0.36
21252,0.17
21253,0.01
21254,0.61
21255,0.21
21256,0.05
21257,0.22
21258,0.03
21259,0.21
21260,0.46
21261,0.61
21262,0.09
21263,0.16
21264,0.18
21265,0.17
21266,0.16
21267,0.19
21268,0.16
21269,0.65
21270,0.43
21271,0.08
21272,0.05
21273,0.07
21274,0.58
21275,0.09
21276,0.58
21277,0.55
21278,0.15
21279,0.22
21280,0.01
21281,0.55
21282,0.13
21283,0.29
21284,0.42
21285,0.37
21286,0.38
21287,0.02
21288,0.14
21289,0.34
21290,0.12
21291,0.14
21292,0.29
21293,0.24
21294,0.27
21295,0.04
21296,0.09
21297,0.27
21298,0.01
21299,0.04
21300,0.06
21301,0.04
21302,0.5
21303,0.29
21304,0.06
21305,0.04
21306,0.51
21307,0.26
21308,0.08
21309,0.33
21310,0.47
21311,0.51
21312,0.09
21313,0.06
21314,0.34
21315,0.14
21316,0.32
21317,0.24
21318,0.23
21319,0.03
21320,0.64
21321,0.31
21322,0.32
21323,0.87
21324,0.04
21325,0.09
21326,0.31
21327,0.26
21328,0.02
21329,0.32
21330,0.26
21331,0.2
21332,0.1
21333,0.03
21334,0.17
21335,0.01
21336,0.1
21337,0.04
21338,0.07
21339,0.22
21340,0.3
21341,0.53
21342,0.14
21343,0.81
21344,0.2
21345,0.09
21346,0.34
21347,0.25
21348,0.01
21349,0.35
21350,0.53
21351,0.23
21352,0.48
21353,0.28
21354,0.42
21355,0.13
21356,0.12
21357,0.55
21358,0.72
21359,0.61
21360,0.7
21361,0.0
21362,0.48
21363,0.38
21364,0.09
21365,0.1
21366,0.47
21367,0.3
21368,0.27
21369,0.02
21370,0.05
21371,0.51
21372,0.35
21373,0.07
21374,0.23
21375,0.28
21376,0.36
21377,0.16
21378,0.08
21379,0.62
21380,0.15
21381,0.36
21382,0.08
21383,0.23
21384,0.19
21385,0.1
21386,0.44
21387,0.49
21388,0.18
21389,0.08
21390,0.36
21391,0.67
21392,0.26
21393,0.48
21394,0.83
21395,0.46
21396,0.29
21397,0.13
21398,0.54
21399,0.52
21400,0.7
21401,0.37
21402,0.14
21403,0.11
21404,0.03
21405,0.29
21406,0.07
21407,0.29
21408,0.2
21409,0.01
21410,0.34
21411,0.1
21412,0.13
21413,0.6
21414,0.08
21415,0.18
21416,0.12
21417,0.11
21418,0.05
21419,0.53
21420,0.04
21421,0.07
21422,0.12
21423,0.07
21424,0.09
21425,0.62
21426,0.36
21427,0.11
21428,0.2
21429,0.08
21430,0.2
21431,0.07
21432,0.62
21433,0.07
21434,0.15
21435,0.11
21436,0.23
21437,0.07
21438,0.4
21439,0.6
21440,0.11
21441,0.16
21442,0.36
21443,0.43
21444,0.23
21445,0.14
21446,0.53
21447,0.25
21448,0.43
21449,0.13
21450,0.02
21451,0.15
21452,0.59
21453,0.23
21454,0.39
21455,0.11
21456,0.0
